unmatched_lender_name
"AN STANLEY BANK, N.A"
"ANLEY BANK, N.A"
Agent
"ArcLight Capital Partners, LLC"
BANK NATIONAL ASSOCIATION
"BANK TRUST COMPANY, NATIONAL ASSOCIATION"
BMO CAPITAL MARKETS CORP
BMO Capital Markets Corp
Bank National Association
"Bank Trust Company, National Association"
Bank of New York
Bank of New York Mellon
"Bank of New York Mellon Trust Company, N"
Brookfield Infrastructure Partners L
"C. El Paso Remediation Company El Paso Services Holding Company EPC Building, LLC EPC Property Holdings, Inc. EPEC Corporation EPEC Oil Company Liquidating Trust"
CANADIAN IMPERIAL BANK OF COMMERCE
CREDIT AGRICO
CREDIT AGRICOLE CORPORATE AND INVESTMENT
CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK
Capital Trust
Capital Trust I
Compass Bank
"Computershare Trust Company, N"
"Computershare Trust Company, N.A"
Corporate Trust Office
Corporate Trust Office of the Trustee
Cortez Expansion Capital Corp
"Crestwood Equity Partners, LP"
"DIAN IMPERIAL BANK OF COMMERCE, New York"
EEA Financial Institution
EP Capital Trust
"El Paso Pipeline Partners, L"
"El Paso Pipeline Partners, L.P."
Elavon Financial Services Limited
Euroclear Bank SA/NV
Federal Deposit Insurance Corporation
Federal Reserve Bank
Federal Reserve Bank of New York
Financial Conduct Authority
First Union National Bank
"First Union National Bank,"
Hiland Partners
Hiland Partners Holding LLC
Hiland Partners Holdings LLC
"IAL BANK OF COMMERCE, New York"
"IMPERIAL BANK OF COMMERCE, New York"
ING Capital LLC
Insurance Company of North America
J.P. Morgan Securities LLC
JPMORGAN SECURITIES LLC
KMI Credit Facilities
KMI EP Capital
KMI EP Capital Trust
KML 2018 Credit
KML 2018 Credit Facility
KML Credit
KML Credit Facility
"KN Capital Trust I KN Capital Trust III Mesquite Investors, L"
Kinder Morgan Energy Partners
"Kinder Morgan Energy Partners,"
"Kinder Morgan Energy Partners, L"
"Kinder Morgan Energy Partners, L.P"
"Kinder Morgan Energy Partners, L.P."
"Kinder Morgan Mexico LLC Kinder Morgan Services International LLC Kinder Morgan Tejas Pipeline GP LLC Kinder Morgan Urban Renewal, L.L.C. Kinder Morgan Urban Renewal II, LLC KM Express LLC KM Insurance Texas Inc."
"MORGAN STANLEY BANK, N"
"MORGAN STANLEY BANK, N.A"
Morgan Securities LLC
NATIONAL BANK OF CAN
NATIONAL BANK OF CANADA
National Association of Insurance Commissioners
New Credit Facilities
ONEOK Partners L
ONEOK Partners L.P
ONEOK Partners L.P.
P. Morgan Securities LLC
"PNC Bank, National Association"
RBC CAPITAL MARKETS
"RBC CAPITAL MARKETS, THE B"
RBC Capital Markets
S. BANK NATIONAL ASSOCIATION
"S. BANK TRUST COMPANY, NATIONAL ASSOCIATION"
S. Bank National Association
"S. Bank Trust Company, National Association"
Securities and Exchange Commission
THE BANK OF NOVA SCOTIA
"THE BANK OF NOVA SCOTIA, HOUSTON BRANCH"
The Bank of Nova Scotia
"The Bank of Nova Scotia, Houston Branch"
The Depository Trust Company
Trust Office
United States Securities and Exch
United States Securities and Exchange Commission
United States Securities and Exchange Commission.
"achovia Bank, National Association"
"an Energy Partners, L"
"er Morgan Energy Partners, L"
"ergy Partners, L"
"nergy Partners, L.P"
"ovia Bank, National Association"
"putershare Trust Company, N"
s New Credit Facilities
"y Partners, L.P"
