unmatched_lender_name
". NEXTERA ENERGY CAPITAL HOLDINGS, INC"
". NEXTERA ENERGY CAPITAL HOLDINGS, INC."
BANK OF NEW YORK MELLON
Bank National Association
Bank of New York Mellon
Bankers Trust Company
Canadian Revolving Credit Facility
Capital Holdings
Capital Holdings Consolidated
Centerview Partners LLC
Computershare Trust
"Computershare Trust Company, N"
Delaware Trust Company
Depository Trust Company
Duane Arnold Energy Center Insurance
EFH Vermont Insurance Company
ESOP Trust
"Energy Capital Holdings, Inc."
"Era Energy Capital Holdings, Inc."
FPL Group Capital
FPL Group Capital Inc
FPL Group Capital Trust
FPL Group Capital Trust I
Federal Reserve Bank of New York
Goldman Sachs Credit Partners L
Goldman Sachs Credit Partners L.P
J.P. Morgan Securities LLC
"Luz Solar Partners Ltd., III"
"Luz Solar Partners Ltd., III."
"Luz Solar Partners Ltd., V"
Morgan Securities LLC
"NEXTERA ENERGY CAPITAL HOLDINGS, INC"
"NEXTERA ENERGY CAPITAL HOLDINGS, INC."
National Association of Securities Dealers
NextEra Energy Capital Holdings
"NextEra Energy Capital Holdings, Inc"
"NextEra Energy Capital Holdings, Inc."
"NextEra Energy Operating Partners, LP"
NextEra Energy Partners
"NextEra Energy Partners, LP"
"NextEra Energy US Partners Holdings, LLC"
P. Morgan Securities LLC
Securities and Exchange Commission
Standard & Poor’s Financial A - 8 Services LLC
Standard & Poor’s Financial Services LLC
"TPG Capital, L"
"TPG Capital, L.P."
The Bank of New York Mellon
The Depository Trust Company
The Florida National Bank of Jacksonville
"The Florida National Bank of Jacksonville, tru"
"UMB Bank, N"
"UMB Bank, N.A"
Wilmington Savings Fund Society
"Wilmington Trust, N"
"Wilmington Trust, N.A"
s Financial Services LLC
tEra Energy Partners
